date,feature_0,feature_1,feature_2,OT
2020-01-31 01:00:00,0.66348356,-0.30120197,-0.5708715,-0.6785008
2020-01-31 02:00:00,0.9175971,0.021499574,-0.27917287,-0.14244622
2020-01-31 03:00:00,1.2234416,0.2953449,0.16022246,0.21382426
2020-01-31 04:00:00,1.3472456,0.48663095,0.47135076,0.7499728
2020-01-31 05:00:00,1.4222578,0.82759666,0.61836356,1.4975902
2020-01-31 06:00:00,1.4586661,0.94150466,0.8571493,2.0146823
2020-01-31 07:00:00,1.4326326,1.1456355,0.9942719,2.3522365
2020-01-31 08:00:00,1.2793301,1.1928537,0.93555737,2.3029478
2020-01-31 09:00:00,1.0988437,1.2625681,0.9156672,1.9079349
2020-01-31 10:00:00,0.93021166,1.0816745,0.8918441,1.4008839
2020-01-31 11:00:00,0.6195093,0.92727304,0.7337539,1.240901
2020-01-31 12:00:00,0.4186484,0.73339516,0.43544975,0.5759341
2020-01-31 13:00:00,0.042367637,0.45845997,0.07297864,-0.17282496
2020-01-31 14:00:00,-0.07467628,0.2175055,-0.106141604,-0.16727255
2020-01-31 15:00:00,-0.3225735,-0.21757506,-0.56877613,-0.4063417
2020-01-31 16:00:00,-0.50577754,-0.50353056,-0.89128643,-0.57340986
2020-01-31 17:00:00,-0.5832776,-0.79980445,-1.1667963,-0.55793875
2020-01-31 18:00:00,-0.59760135,-0.95874244,-1.375438,-0.4827519
2020-01-31 19:00:00,-0.61090726,-1.1298364,-1.6245222,-0.41207746
2020-01-31 20:00:00,-0.6690091,-1.3670771,-1.7934598,-0.29462248
2020-01-31 21:00:00,-0.4976596,-1.4461299,-1.8627366,-0.37613553
2020-01-31 22:00:00,-0.27382094,-1.4356867,-1.8761543,-0.53277844
2020-01-31 23:00:00,-0.016450178,-1.3091592,-1.7640284,-0.9250719
2020-02-01 00:00:00,0.25026482,-1.2736654,-1.7580463,-1.2741299
2020-02-01 01:00:00,0.42992786,-1.017007,-1.4210415,-1.5389496
2020-02-01 02:00:00,0.69946885,-0.7365668,-1.1164064,-1.4519187
2020-02-01 03:00:00,0.84194714,-0.4874097,-0.87142646,-1.4569257
2020-02-01 04:00:00,0.9903071,-0.21860588,-0.4606678,-0.72694594
2020-02-01 05:00:00,1.0324923,0.09943309,-0.15563397,0.0073780087
2020-02-01 06:00:00,1.0725988,0.16679652,0.2590045,0.16381237
2020-02-01 07:00:00,0.9988074,0.54713535,0.53102434,0.831149
2020-02-01 08:00:00,0.89927286,0.63670665,0.6591992,1.0937282
2020-02-01 09:00:00,0.82330114,0.66855294,0.8414221,1.3138651
2020-02-01 10:00:00,0.4974351,0.80452776,0.9391082,1.0549994
2020-02-01 11:00:00,0.41668373,0.79291993,0.93657005,0.94756925
2020-02-01 12:00:00,0.032225896,0.5917854,0.9072997,0.50008607
2020-02-01 13:00:00,-0.26070285,0.45705625,0.72404873,0.46908307
2020-02-01 14:00:00,-0.57270294,0.24827172,0.5040405,0.5031885
2020-02-01 15:00:00,-0.72048354,-0.046419196,0.33642668,0.3266788
2020-02-01 16:00:00,-0.96172845,-0.33122358,0.04258632,0.28007695
2020-02-01 17:00:00,-1.0451711,-0.68022066,-0.34497696,0.3266533
2020-02-01 18:00:00,-0.97563624,-1.0022953,-0.5790899,0.3440659
2020-02-01 19:00:00,-1.0925083,-1.3420364,-0.9590833,0.45042136
2020-02-01 20:00:00,-0.94829935,-1.4817327,-1.1852107,0.48890513
2020-02-01 21:00:00,-0.8997551,-1.6581441,-1.3779508,0.45260116
2020-02-01 22:00:00,-0.67675996,-1.5842153,-1.5792503,0.031308323
2020-02-01 23:00:00,-0.36255503,-1.7040074,-1.6412032,-0.51391786
2020-02-02 00:00:00,-0.24061023,-1.6171702,-1.6982158,-0.4908471
2020-02-02 01:00:00,0.12349716,-1.4540917,-1.6114396,-1.081442
2020-02-02 02:00:00,0.2930876,-1.276865,-1.4650285,-1.4256759
2020-02-02 03:00:00,0.4206774,-0.9432683,-1.2764809,-1.2575152
2020-02-02 04:00:00,0.62370574,-0.77522975,-0.9749577,-1.3781356
2020-02-02 05:00:00,0.72537345,-0.43504068,-0.7275421,-1.119055
2020-02-02 06:00:00,0.7270856,-0.18557273,-0.33256665,-0.6323274
2020-02-02 07:00:00,0.56902087,0.06068788,0.027607467,-0.24466504
2020-02-02 08:00:00,0.49734217,0.3332278,0.36790085,0.44979125
2020-02-02 09:00:00,0.34894747,0.54664576,0.6783653,0.4960171
2020-02-02 10:00:00,0.1375324,0.6481176,0.95148075,0.6436488
2020-02-02 11:00:00,-0.08134321,0.6852743,1.1831759,0.5268225
2020-02-02 12:00:00,-0.37423068,0.6263608,1.3375409,0.62554765
2020-02-02 13:00:00,-0.72007513,0.59759974,1.3193395,0.44343543
2020-02-02 14:00:00,-0.8862895,0.366197,1.2708311,0.4961544
2020-02-02 15:00:00,-1.0921096,0.26409918,1.1814018,0.4238898
2020-02-02 16:00:00,-1.2632086,-0.026306542,1.0415293,0.6393403
2020-02-02 17:00:00,-1.3460945,-0.38460827,0.8210292,1.155712
2020-02-02 18:00:00,-1.4009284,-0.6152906,0.5270527,1.1763448
2020-02-02 19:00:00,-1.3933779,-0.91389847,0.19828717,1.370566
2020-02-02 20:00:00,-1.3270906,-1.1074023,-0.07348337,1.1796702
2020-02-02 21:00:00,-1.2542065,-1.2580512,-0.34797803,1.1446942
2020-02-02 22:00:00,-0.9484055,-1.5619916,-0.6079852,0.9743443
2020-02-02 23:00:00,-0.72348756,-1.5374814,-0.90377927,0.35649946
2020-02-03 00:00:00,-0.465965,-1.5526576,-1.0777879,-0.2302281
2020-02-03 01:00:00,-0.28837162,-1.4380195,-1.2165556,-0.5200684
2020-02-03 02:00:00,-0.04052824,-1.3170562,-1.2093757,-0.9175011
2020-02-03 03:00:00,0.27085832,-1.1586659,-1.2092257,-1.2447233
2020-02-03 04:00:00,0.37340575,-0.8794775,-1.0199265,-1.239968
2020-02-03 05:00:00,0.5083205,-0.6098962,-0.94816333,-1.169038
2020-02-03 06:00:00,0.5093959,-0.20417964,-0.6254241,-0.7315297
2020-02-03 07:00:00,0.47575328,0.055550147,-0.2925196,-0.45539525
2020-02-03 08:00:00,0.42233768,0.44402245,0.03390001,-0.0050593773
2020-02-03 09:00:00,0.19245844,0.60521823,0.5061865,0.32283655
2020-02-03 10:00:00,0.018410625,0.78192025,0.73168045,0.39190903
2020-02-03 11:00:00,-0.24754795,0.88865757,0.983971,0.37626198
2020-02-03 12:00:00,-0.50114876,0.95107,1.3094637,0.41936827
2020-02-03 13:00:00,-0.74919057,0.965103,1.450546,0.1049242
2020-02-03 14:00:00,-0.9586197,0.9878429,1.6935571,0.042347383
2020-02-03 15:00:00,-1.1949159,0.86260825,1.7390637,-0.09702223
2020-02-03 16:00:00,-1.2605945,0.5629046,1.8305153,-0.059047736
2020-02-03 17:00:00,-1.4608474,0.44680142,1.682627,0.31522813
2020-02-03 18:00:00,-1.451728,0.10923262,1.5557874,0.8068377
2020-02-03 19:00:00,-1.4218601,-0.13894737,1.3164992,0.9252554
2020-02-03 20:00:00,-1.2185692,-0.33793315,1.1695924,1.2426404
2020-02-03 21:00:00,-1.1125112,-0.6205765,0.76418805,1.1627308
2020-02-03 22:00:00,-0.8533872,-0.8839389,0.55025226,1.1707234
2020-02-03 23:00:00,-0.7272459,-1.0645735,0.1770762,0.7224393
2020-02-04 00:00:00,-0.3694032,-1.2111431,-0.14381692,0.05252583
2020-02-04 01:00:00,-0.06751528,-1.1507989,-0.4182567,-0.39952055
2020-02-04 02:00:00,0.14576827,-1.0626252,-0.63475007,-0.7759873
2020-02-04 03:00:00,0.4150174,-0.9673699,-0.90494585,-1.2266511
2020-02-04 04:00:00,0.5082746,-0.72642547,-0.9040302,-1.3127937
2020-02-04 05:00:00,0.7184595,-0.4649501,-0.8519096,-1.1676885
2020-02-04 06:00:00,0.81142,-0.1904985,-0.8228106,-0.90388864
2020-02-04 07:00:00,0.6591038,0.09940082,-0.7429283,-0.6737426
2020-02-04 08:00:00,0.57033026,0.45490998,-0.46188894,-0.25087923
2020-02-04 09:00:00,0.52200997,0.7681418,-0.106894374,0.11199813
2020-02-04 10:00:00,0.3372386,0.9585652,0.176179,0.5259558
2020-02-04 11:00:00,0.0073117297,1.3026183,0.43820548,0.22747725
2020-02-04 12:00:00,-0.22967121,1.3854991,0.8194061,0.37805778
2020-02-04 13:00:00,-0.4645643,1.4802496,1.0684018,0.26344702
2020-02-04 14:00:00,-0.74159306,1.5295427,1.2829444,-0.15127541
2020-02-04 15:00:00,-0.9098689,1.446543,1.5538442,-0.3804263
2020-02-04 16:00:00,-1.05529,1.3537488,1.8474132,-0.5666071
2020-02-04 17:00:00,-1.1253952,1.1309247,1.8522935,-0.26178876
2020-02-04 18:00:00,-1.1046547,0.8482246,1.8723714,-0.22311004
2020-02-04 19:00:00,-1.0388209,0.6264864,1.8085899,0.10397424
2020-02-04 20:00:00,-0.8546615,0.26555437,1.7814393,0.5762436
2020-02-04 21:00:00,-0.8046367,0.045650665,1.5611768,0.9807053
2020-02-04 22:00:00,-0.47976893,-0.22264436,1.3267006,1.011036
2020-02-04 23:00:00,-0.27982408,-0.45447397,0.90039057,0.71054715
2020-02-05 00:00:00,0.0059268144,-0.62104464,0.5892724,0.44297752
2020-02-05 01:00:00,0.3196656,-0.81559384,0.1566992,-0.20018768
2020-02-05 02:00:00,0.48964894,-0.78499883,-0.024941329,-0.52454853
2020-02-05 03:00:00,0.7906395,-0.7154201,-0.45973977,-0.8951064
2020-02-05 04:00:00,0.9573091,-0.60285646,-0.64785486,-1.3371422
2020-02-05 05:00:00,1.0919542,-0.48762953,-0.9117989,-1.1559737
2020-02-05 06:00:00,1.1341789,-0.14337227,-1.0149935,-0.95245785
2020-02-05 07:00:00,1.2265704,0.020759998,-1.0798397,-0.77009773
2020-02-05 08:00:00,0.989996,0.4079754,-1.0423636,-0.5763771
2020-02-05 09:00:00,0.8541865,0.68300366,-0.93669206,-0.31504267
2020-02-05 10:00:00,0.6600135,0.9197258,-0.76521796,-0.3209127
2020-02-05 11:00:00,0.4395012,1.301677,-0.46499288,-0.02979919
2020-02-05 12:00:00,0.19359252,1.3685979,-0.28539056,-0.024034856
2020-02-05 13:00:00,0.042796094,1.6308851,0.086332336,0.22265041
2020-02-05 14:00:00,-0.17043479,1.7232584,0.4525164,-0.044987693
2020-02-05 15:00:00,-0.46107805,1.6542139,0.67441964,-0.23173745
2020-02-05 16:00:00,-0.6174232,1.697178,0.94650304,-0.307435
2020-02-05 17:00:00,-0.636875,1.4838148,1.2102175,-0.24732144
2020-02-05 18:00:00,-0.70728624,1.3164774,1.4626724,0.045803048
2020-02-05 19:00:00,-0.59954554,1.069614,1.526725,0.18100299
2020-02-05 20:00:00,-0.5071929,0.7682574,1.5278312,0.47593617
2020-02-05 21:00:00,-0.4207306,0.51489335,1.5369135,0.62118024
2020-02-05 22:00:00,-0.047478803,0.21273196,1.3382506,0.75447506
2020-02-05 23:00:00,0.2185907,-0.19801971,1.2361281,0.79500294
2020-02-06 00:00:00,0.3689163,-0.2941934,0.9690141,0.6065134
2020-02-06 01:00:00,0.6503829,-0.64152455,0.63082284,0.087228455
2020-02-06 02:00:00,0.93607265,-0.6440611,0.2690475,-0.44420406
2020-02-06 03:00:00,1.1558617,-0.7069216,-0.08358313,-0.86650574
2020-02-06 04:00:00,1.3406453,-0.8119849,-0.3590047,-1.228153
2020-02-06 05:00:00,1.5171838,-0.6996756,-0.6485566,-1.6243325
2020-02-06 06:00:00,1.450337,-0.58906364,-1.026641,-1.5915098
2020-02-06 07:00:00,1.393002,-0.34172246,-1.2021079,-1.5870199
2020-02-06 08:00:00,1.2712163,-0.09932773,-1.4931536,-1.1543177
2020-02-06 09:00:00,1.1512319,0.23038816,-1.5071174,-0.9174759
2020-02-06 10:00:00,0.9848701,0.5427828,-1.4898235,-0.7018407
2020-02-06 11:00:00,0.84025985,0.82501173,-1.4658588,-0.46046412
2020-02-06 12:00:00,0.47034338,0.97920203,-1.3258493,-0.4161082
2020-02-06 13:00:00,0.25242358,1.20665,-1.1065636,-0.51294255
2020-02-06 14:00:00,0.0023742684,1.2866392,-0.800798,-0.7116106
2020-02-06 15:00:00,-0.14204101,1.4177401,-0.530585,-0.91717076
2020-02-06 16:00:00,-0.23227689,1.5207297,-0.32005343,-0.74299645
2020-02-06 17:00:00,-0.4840089,1.4931343,-0.00079681206,-0.72658116
2020-02-06 18:00:00,-0.515652,1.218693,0.36999387,-0.32760864
2020-02-06 19:00:00,-0.40523744,1.0542213,0.68250334,-0.10695953
2020-02-06 20:00:00,-0.32448894,0.83250386,0.7302111,0.18840197
2020-02-06 21:00:00,-0.10906531,0.5588103,0.9866685,0.6390741
2020-02-06 22:00:00,0.03247182,0.1931454,1.0565528,0.8274527
2020-02-06 23:00:00,0.22336958,-0.06030279,1.1458039,0.54907614
2020-02-07 00:00:00,0.5258767,-0.40585488,0.9725437,0.5049054
2020-02-07 01:00:00,0.80610716,-0.6515482,0.852241,0.1888468
2020-02-07 02:00:00,1.0277106,-0.8446509,0.61554754,-0.21814398
2020-02-07 03:00:00,1.2133222,-1.0326816,0.22339581,-0.9289255
2020-02-07 04:00:00,1.393716,-1.1469052,0.0508402,-1.4499776
2020-02-07 05:00:00,1.4916017,-1.1491153,-0.31598437,-2.0679224
2020-02-07 06:00:00,1.5285324,-1.0930417,-0.6437177,-2.4522128
2020-02-07 07:00:00,1.4493691,-0.98308057,-0.79968125,-2.1879435
2020-02-07 08:00:00,1.2996422,-0.79324496,-1.3936809,-1.9003634
2020-02-07 09:00:00,1.1467745,-0.4683937,-1.4473273,-1.4004204
2020-02-07 10:00:00,0.98242486,-0.25607446,-1.7293617,-1.1852543
2020-02-07 11:00:00,0.62926114,-0.019931192,-1.8096249,-0.9740117
2020-02-07 12:00:00,0.41834942,0.3050328,-1.8571267,-0.82930624
2020-02-07 13:00:00,0.10950988,0.5070655,-1.8274336,-0.9984604
2020-02-07 14:00:00,-0.12301682,0.797416,-1.7096937,-1.1200768
2020-02-07 15:00:00,-0.2806008,0.9192731,-1.4706851,-1.0728401
2020-02-07 16:00:00,-0.50734407,0.9933664,-1.3111798,-1.5610342
2020-02-07 17:00:00,-0.6284103,1.0478233,-0.90259945,-1.2773453
2020-02-07 18:00:00,-0.7471879,0.8996392,-0.6392436,-1.3212408
2020-02-07 19:00:00,-0.62263304,0.8024918,-0.3450488,-0.7490419
2020-02-07 20:00:00,-0.5430112,0.61401933,0.008304897,-0.56012475
2020-02-07 21:00:00,-0.323838,0.44040692,0.3843768,0.17926538
2020-02-07 22:00:00,-0.25628892,0.23794992,0.5403826,0.27398366
2020-02-07 23:00:00,-0.0051172148,-0.044079617,0.77175194,0.42348334
2020-02-08 00:00:00,0.23853105,-0.4377282,0.8345065,0.56167924
2020-02-08 01:00:00,0.5467677,-0.7471196,0.95017,0.45021254
2020-02-08 02:00:00,0.68704575,-1.135503,0.9095362,-0.123110674
2020-02-08 03:00:00,0.8953474,-1.3006252,0.8546668,-0.6097386
2020-02-08 04:00:00,1.0529578,-1.4824426,0.57096726,-1.0310953
2020-02-08 05:00:00,1.1138358,-1.575535,0.3717195,-1.3909162
2020-02-08 06:00:00,1.0981188,-1.5807577,0.056624413,-1.6003735
2020-02-08 07:00:00,1.0777761,-1.5492932,-0.1987173,-1.7373079
2020-02-08 08:00:00,1.0034281,-1.5071118,-0.62525696,-2.067329
2020-02-08 09:00:00,0.72097325,-1.1903206,-0.869716,-1.4420763
2020-02-08 10:00:00,0.5532335,-1.0498813,-1.2078965,-1.4923669
2020-02-08 11:00:00,0.2517386,-0.71673864,-1.4492648,-1.2504804
2020-02-08 12:00:00,0.06899233,-0.33854857,-1.6316206,-1.241921
2020-02-08 13:00:00,-0.34442398,-0.20116805,-1.7447902,-0.99362034
2020-02-08 14:00:00,-0.55605114,-0.012354036,-1.8080851,-1.0317186
2020-02-08 15:00:00,-0.7349584,0.33435595,-1.7569934,-1.1254054
2020-02-08 16:00:00,-0.8529903,0.5883622,-1.5762147,-1.4339842
2020-02-08 17:00:00,-1.0528791,0.75419855,-1.4208977,-1.8914133
2020-02-08 18:00:00,-1.1297204,0.64808065,-1.1791908,-1.6522386
2020-02-08 19:00:00,-0.9919675,0.7143313,-0.94860137,-1.4594661
2020-02-08 20:00:00,-1.0764837,0.5737575,-0.6401802,-1.0748512
2020-02-08 21:00:00,-0.9728566,0.43228713,-0.20243399,-0.58843195
2020-02-08 22:00:00,-0.6513298,0.35302705,0.13582301,-0.09776668
2020-02-08 23:00:00,-0.47451776,-0.11523286,0.48607343,0.4089768
2020-02-09 00:00:00,-0.2586435,-0.3164242,0.66361153,0.6352565
2020-02-09 01:00:00,0.06997255,-0.6051171,0.9096315,0.79035074
2020-02-09 02:00:00,0.27157003,-0.8655149,1.000407,0.38165373
2020-02-09 03:00:00,0.42227682,-1.1801252,1.1497928,0.29449993
2020-02-09 04:00:00,0.52975017,-1.3923368,1.2280366,0.051879164
2020-02-09 05:00:00,0.7220486,-1.5936947,1.0858543,-0.2572144
2020-02-09 06:00:00,0.73018515,-1.6602925,0.99917984,-0.27475512
2020-02-09 07:00:00,0.6442533,-1.7174999,0.75157034,-0.52929664
2020-02-09 08:00:00,0.6277109,-1.6209744,0.5197824,-0.8345581
2020-02-09 09:00:00,0.30949914,-1.5501239,0.15271842,-0.45530957
2020-02-09 10:00:00,0.066657804,-1.3274316,-0.09753999,-0.15500511
2020-02-09 11:00:00,-0.14529222,-1.108597,-0.5631051,-0.3480789
2020-02-09 12:00:00,-0.38371503,-0.77232057,-0.71590304,-0.3604618
2020-02-09 13:00:00,-0.639461,-0.5301559,-1.0448209,-0.59083724
2020-02-09 14:00:00,-0.9156812,-0.3108607,-1.1079717,-0.79350066
2020-02-09 15:00:00,-1.1033561,0.13218887,-1.2700304,-1.0462421
2020-02-09 16:00:00,-1.3520951,0.28352582,-1.3528965,-1.447243
2020-02-09 17:00:00,-1.3262653,0.5087452,-1.2893848,-1.3795843
2020-02-09 18:00:00,-1.445052,0.66460603,-1.3235419,-1.8234986
2020-02-09 19:00:00,-1.3587922,0.84756005,-1.0248545,-2.048911
2020-02-09 20:00:00,-1.304766,0.6834276,-0.8354199,-1.7292066
2020-02-09 21:00:00,-1.1466408,0.8853801,-0.609302,-1.6102005
2020-02-09 22:00:00,-0.93971807,0.6510225,-0.2168041,-0.93301386
2020-02-09 23:00:00,-0.7098065,0.41936368,0.017070165,-0.24622957
2020-02-10 00:00:00,-0.44572783,0.16822942,0.38070363,0.21100019
2020-02-10 01:00:00,-0.15639657,-0.08370063,0.72590107,0.47813994
2020-02-10 02:00:00,0.025030645,-0.35512385,1.0312642,0.94542575
2020-02-10 03:00:00,0.25533086,-0.62798554,1.2572224,0.71321803
2020-02-10 04:00:00,0.3725767,-0.88924205,1.5612208,0.670122
2020-02-10 05:00:00,0.5479313,-1.1302272,1.6050417,0.25172573
2020-02-10 06:00:00,0.4758404,-1.3087574,1.6756995,0.32865334
2020-02-10 07:00:00,0.5659925,-1.4060171,1.5904586,0.17599645
2020-02-10 08:00:00,0.3750956,-1.4359943,1.4127455,0.13957152
2020-02-10 09:00:00,0.14840192,-1.322861,1.3333306,0.87290746
2020-02-10 10:00:00,0.021689808,-1.2305388,0.9827293,0.8619567
2020-02-10 11:00:00,-0.25680676,-1.2216064,0.7903172,0.8685109
2020-02-10 12:00:00,-0.43571177,-0.8002866,0.41446906,0.54301715
2020-02-10 13:00:00,-0.7646832,-0.53982687,0.26340643,0.6164599
2020-02-10 14:00:00,-0.99035555,-0.24141732,-0.09849337,0.110844344
2020-02-10 15:00:00,-1.2637755,0.056718994,-0.41805613,-0.44736707
2020-02-10 16:00:00,-1.3443176,0.43804625,-0.59418833,-1.1051005
2020-02-10 17:00:00,-1.535631,0.7061894,-0.87461656,-1.7436619
2020-02-10 18:00:00,-1.5198996,0.8524088,-0.91046286,-1.886672
2020-02-10 19:00:00,-1.3601727,1.085674,-0.9568574,-2.182864
2020-02-10 20:00:00,-1.2499481,1.1233865,-0.9045225,-2.2894893
2020-02-10 21:00:00,-1.099386,1.1365492,-0.7288843,-1.775694
2020-02-10 22:00:00,-0.9516482,1.133722,-0.5611204,-1.4386287
2020-02-10 23:00:00,-0.6536735,1.097303,-0.32953236,-0.7332027
2020-02-11 00:00:00,-0.38125587,0.9285447,-0.12779494,-0.6683339
2020-02-11 01:00:00,-0.16823505,0.6826649,0.23454858,0.030438581
2020-02-11 02:00:00,0.21850398,0.43376413,0.6145894,0.30996686
2020-02-11 03:00:00,0.4072915,0.14534843,0.95539665,0.8085299
2020-02-11 04:00:00,0.52477086,-0.19068538,1.1977309,0.6739226
2020-02-11 05:00:00,0.6510164,-0.3970591,1.6349847,0.86195475
2020-02-11 06:00:00,0.70857424,-0.6034163,1.7925707,0.39594316
2020-02-11 07:00:00,0.57683897,-0.78028053,1.8801622,0.22370669
2020-02-11 08:00:00,0.5819265,-0.8710453,1.910538,0.2907899
2020-02-11 09:00:00,0.41692153,-0.93752503,1.8736701,0.24031627
2020-02-11 10:00:00,0.209859,-0.9241369,1.7358289,0.7515239
2020-02-11 11:00:00,0.021079717,-0.78423345,1.6139487,0.63600165
2020-02-11 12:00:00,-0.11709754,-0.6678238,1.386872,0.93641645
2020-02-11 13:00:00,-0.4167529,-0.48171893,1.0263191,0.71211135
2020-02-11 14:00:00,-0.7012495,-0.1725102,0.786056,0.6915019
2020-02-11 15:00:00,-0.83362716,0.100057855,0.4268956,0.4623896
